Target,Average Shift,SD,SE,CV,run
p-Akt_308_ch2,497.07811000000004,34.4918992670207,17.24594963351035,6.938929430431104,XPP-003d
p-S6_240_ch1,1109.156535,91.540266955659,45.7701334778295,8.253142281279441,XPP-003d
p-S6_240_ch2,1113.710435,41.42034289991656,20.71017144995828,3.7191303590431533,XPP-003d
p-Rb_807_ch1,3904.1150125,257.1814767181587,128.59073835907935,6.587446217509677,XPP-003d
p-Rb_807_ch2,6913.688901666666,298.8906832159598,172.56461641300558,4.323172295818908,XPP-003d
p-mTOR_ch1,455.50605,66.41196037584922,33.20598018792461,14.579819604119246,XPP-003d
p-mTOR_ch2,421.73307500000004,18.79094463135902,10.848956941242484,4.45564878480518,XPP-003d
p-MAPK_ch1,691.891935,56.090601911074764,28.045300955537382,8.106844302365623,XPP-003d
p-MAPK_ch2,783.4200353333333,103.61325295037975,59.82113948251454,13.225759908768978,XPP-003d
p-Akt_473_ch1,419.33547749999997,37.86991853238255,18.934959266191274,9.030935984275871,XPP-003d
p-Akt_473_ch2,420.1311975,27.156677134150446,13.578338567075223,6.463856361000292,XPP-003d
p-p53_ch1,527.877255,69.17640714656686,39.93901728764153,13.104638718818611,XPP-003d
p-p53_ch2,556.3007625,90.11076310729312,45.05538155364656,16.19820952650467,XPP-003d
p-Src_ch1,1102.7735625,55.433388727417935,27.716694363708967,5.026724489273194,XPP-003d
p-Src_ch2,1001.28026,85.19150611688067,42.59575305844034,8.508257829519247,XPP-003d
hydroxy-HIF_ch1,648.7144675,54.074306204363786,27.037153102181893,8.335609719443136,XPP-003d
thermal,-0.34123374999999756,0.5210509525488679,0.26052547627443395,-152.6961950712295,XPP-003e
p-c-Abl_ch1,676.0154675000001,45.113763443845635,22.556881721922817,6.673480950174506,XPP-003e
p-c-Abl_ch2,640.854731175,47.80775388036107,23.903876940180535,7.459998585436997,XPP-003e
hydroxy-HIF_ch2,557.206765,37.79192805475526,18.89596402737763,6.7823885904822525,XPP-003e
p-PDK1_ch1,1447.146125,174.403566535225,87.2017832676125,12.051551914650291,XPP-003e
p-PDK1_ch2,677.5212,43.820498075776925,21.910249037888462,6.4677678094466895,XPP-003e
p-GSK3b_ch1,1185.8725249999998,81.00421932208216,40.50210966104108,6.8307695485298625,XPP-003e
p-GSK3b_ch2,1029.1022537499998,56.16711348759141,28.083556743795704,5.457874888809262,XPP-003e
p-p70S6K_ch1,990.735525,117.26631405428655,58.63315702714328,11.83628840343507,XPP-003e
p-p70S6K_ch2,945.657765,76.77955010554021,38.389775052770105,8.119168788884233,XPP-003e
p-S6_235_ch1,1121.5125799999998,96.36928208483907,48.184641042419535,8.592795462431557,XPP-003e
p-S6_235_ch2,1251.2724425000001,76.44435579759416,38.22217789879708,6.1093294474591735,XPP-003e
p-Rb_780_ch1,5266.3397175,262.5822411897719,131.29112059488594,4.986048285438431,XPP-003e
p-Rb_780_ch2,3278.8640925,124.32624976266742,62.16312488133371,3.7917475764563857,XPP-003e
p-Akt_308_ch1,463.19932250000005,52.06023361773014,26.03011680886507,11.239272401511368,XPP-003e
p-Akt_308_ch2,435.405465,49.105007671488664,24.552503835744332,11.277995252422627,XPP-003e
p-S6_240_ch1,1396.0303925,154.9751278595026,77.4875639297513,11.101128506376885,XPP-003e
p-S6_240_ch2,1470.4727175,50.922701809474574,25.461350904737287,3.463015750203782,XPP-003e
p-Rb_807_ch1,7435.659772500001,439.5221344314586,219.7610672157293,5.9110038366330935,XPP-003e
p-Rb_807_ch2,5239.843395,305.3713663699131,152.68568318495656,5.8278720058944264,XPP-003e
p-mTOR_ch1,445.27777,30.113135211256672,15.056567605628336,6.762775337124212,XPP-003e
p-mTOR_ch2,330.31012749999996,58.63622965917461,29.318114829587305,17.751871582918575,XPP-003e
p-MAPK_ch1,796.61769,31.475987905954977,15.737993952977488,3.9512037331175733,XPP-003e
p-MAPK_ch2,750.0189075000001,23.550071527970648,11.775035763985324,3.139930379417888,XPP-003e
p-Akt_473_ch1,388.13172,12.92809855741457,6.464049278707285,3.3308533910638816,XPP-003e
p-Akt_473_ch2,408.6536975,97.93927727734535,48.96963863867268,23.966325981265676,XPP-003e
p-p53_ch1,544.81027125,60.03825595143903,30.019127975719513,11.020030113178418,XPP-003e
p-p53_ch2,526.553185,57.873384925390326,28.936692462695163,10.990985635266897,XPP-003e
p-Src_ch1,943.7874999999999,63.71808483658702,31.85904241829351,6.751316884000586,XPP-003e
p-Src_ch2,991.7088749999999,42.785612793126276,21.392806396563138,4.31433194475811,XPP-003e
hydroxy-HIF_ch1,602.844295,52.533419541829446,26.266709770914723,8.71426004650661,XPP-003e
thermal,0.10626333333333449,0.5738967104221222,0.331339420249253,540.0703068685806,XPP-003f
p-c-Abl_ch1,800.2537016666666,75.87303196199538,37.93651598099769,9.481122274595753,XPP-003f
p-c-Abl_ch2,694.2585316666667,39.406183376893594,19.703091688446797,5.6760099558724075,XPP-003f
hydroxy-HIF_ch2,665.4603991666668,10.098853954963966,5.049426977481983,1.517573993525447,XPP-003f
p-PDK1_ch1,1656.9419766666665,283.3753615060833,141.68768075304166,17.102310491050527,XPP-003f
p-PDK1_ch2,1593.9208266666665,121.48172716857465,60.740863584287325,7.621565960878174,XPP-003f
p-GSK3b_ch1,1947.2088516666668,106.86425543630484,53.43212771815242,5.488073626249025,XPP-003f
p-GSK3b_ch2,1670.3020766666666,78.31660598342688,39.15830299171344,4.688769000378613,XPP-003f
p-p70S6K_ch1,1361.6861379166664,105.78969584113618,52.89484792056809,7.769022015821562,XPP-003f
p-p70S6K_ch2,1135.4972416666667,37.160348608471125,18.580174304235562,3.2726058016598696,XPP-003f
p-S6_235_ch1,2482.221226666667,187.24832931494112,93.62416465747056,7.543579407964121,XPP-003f
p-S6_235_ch2,1053.6817266666667,106.4417812988396,53.2208906494198,10.101891169316309,XPP-003f
p-Rb_780_ch1,5859.433921666667,417.1060437165911,208.55302185829555,7.118538228995827,XPP-003f
p-Rb_780_ch2,4967.651476666668,207.7179349670124,103.8589674835062,4.181411194860891,XPP-003f
p-Akt_308_ch1,509.84680916666673,23.529169778233953,11.764584889116977,4.6149489131238965,XPP-003f
p-Akt_308_ch2,404.2160116666667,44.57435117111971,22.287175585559854,11.027359106169591,XPP-003f
p-S6_240_ch1,2494.165301666667,145.51017986238102,72.75508993119051,5.834023100439546,XPP-003f
p-S6_240_ch2,1492.0549766666666,49.82494883529741,24.912474417648706,3.3393507353602416,XPP-003f
p-Rb_807_ch1,7140.079336666667,338.918856826235,169.4594284131175,4.746709957209784,XPP-003f
p-Rb_807_ch2,6565.227036666667,260.2348600445807,130.11743002229036,3.9638364155751815,XPP-003f
p-mTOR_ch1,539.7555766666667,21.491453196096334,10.745726598048167,3.981701000445368,XPP-003f
p-mTOR_ch2,378.5059875,57.99059598580389,28.995297992901946,15.320919060970969,XPP-003f
p-MAPK_ch1,882.1572179166667,45.32740215843656,22.66370107921828,5.138245341967879,XPP-003f
p-MAPK_ch2,807.9244141666667,44.629536933074846,22.314768466537423,5.523974291469823,XPP-003f
p-Akt_473_ch1,811.7170116666667,35.29128306646982,17.64564153323491,4.347732345045673,XPP-003f
p-Akt_473_ch2,381.4256091666667,35.04770957037695,17.523854785188476,9.18860945046367,XPP-003f
p-p53_ch1,563.3821591666667,15.621912541344763,7.810956270672381,2.772880235407542,XPP-003f
p-p53_ch2,549.3608541666667,79.068483657565,39.5342418287825,14.392813586527767,XPP-003f
p-Src_ch1,1304.4636516666667,17.21464643869185,8.607323219345925,1.3196723739061116,XPP-003f
p-Src_ch2,1111.5951266666666,76.28396913034865,38.141984565174326,6.862567791125615,XPP-003f
hydroxy-HIF_ch1,655.0567316666667,49.89888800755284,24.94944400377642,7.617491065330275,XPP-003f
thermal,-0.22852749999999977,0.37732322374192634,0.18866161187096317,-165.11064258871545,XPP-003g
p-c-Abl_ch1,644.425763,64.69807919208563,32.349039596042815,10.039648149834388,XPP-003g
p-c-Abl_ch2,572.450171,49.34182254343836,24.67091127171918,8.61940917184884,XPP-003g
hydroxy-HIF_ch2,470.21394250000003,53.68498670499191,26.842493352495953,11.417140550865716,XPP-003g
p-PDK1_ch1,1340.08606,141.14409365477064,70.57204682738532,10.532464881753238,XPP-003g
p-PDK1_ch2,943.91381,65.95519890862793,32.97759945431397,6.987417517350226,XPP-003g
p-GSK3b_ch1,1716.93111,142.21960886536237,71.10980443268119,8.283361402040317,XPP-003g
p-GSK3b_ch2,1595.395035,87.07807419556987,43.539037097784934,5.458088579018918,XPP-003g
p-p70S6K_ch1,1005.288845,78.03837243583119,39.019186217915596,7.76278109758904,XPP-003g
p-p70S6K_ch2,975.127135,145.41683581434378,72.70841790717189,14.912602736087718,XPP-003g
p-S6_235_ch1,1256.840075,18.261385498459024,9.130692749229512,1.452960154732417,XPP-003g
p-S6_235_ch2,638.9447749999999,28.26517969192244,14.13258984596122,4.423728121404928,XPP-003g
p-Rb_780_ch1,5365.591125,315.33153746380407,157.66576873190203,5.876920736553591,XPP-003g
p-Rb_780_ch2,5523.0229,160.02997561303684,80.01498780651842,2.8975070085810586,XPP-003g
p-Akt_308_ch1,355.04033,25.17775465177479,12.588877325887395,7.091519617440303,XPP-003g
p-Akt_308_ch2,337.11125749999997,48.96773146886998,24.48386573443499,14.525688590767391,XPP-003g
p-S6_240_ch1,1559.90645,96.84809523676326,48.42404761838163,6.208583549145736,XPP-003g
p-S6_240_ch2,974.310475,60.33170108179732,30.16585054089866,6.192245965722305,XPP-003g
p-Rb_807_ch1,6935.8422625,344.7683638351243,172.38418191756216,4.970821866857937,XPP-003g
p-Rb_807_ch2,6974.185235,317.91768536447347,158.95884268223674,4.558492134235283,XPP-003g
p-mTOR_ch1,332.3422625,26.62081350178512,13.31040675089256,8.010059660042518,XPP-003g
p-mTOR_ch2,329.92575625,42.275977846345036,21.137988923172518,12.813785236673239,XPP-003g
p-MAPK_ch1,684.9900075,38.08912515276978,19.04456257638489,5.560537341527538,XPP-003g
p-MAPK_ch2,603.08396,30.283003343294677,17.48390013212152,5.021357779652218,XPP-003g
p-Akt_473_ch1,381.35755,27.879583446026107,13.939791723013053,7.310615312592109,XPP-003g
p-Akt_473_ch2,275.18993,32.01127630729731,16.005638153648654,11.63243012100672,XPP-003g
p-p53_ch1,441.96576250000004,45.42660547065882,22.71330273532941,10.278308711901369,XPP-003g
p-p53_ch2,426.404125,40.064058066368716,20.032029033184358,9.395795143015729,XPP-003g
p-Src_ch1,867.3272350000001,83.61706369923843,41.808531849619214,9.640774591753528,XPP-003g
p-Src_ch2,778.69496,81.80017476220124,40.90008738110062,10.504777732502754,XPP-003g
hydroxy-HIF_ch1,561.9384749999999,57.46206382257049,28.731031911285246,10.22568597435342,XPP-003g
thermal,0.0127524999999995,0.4922538616235905,0.24612693081179526,3860.0577269053892,XPP-004a
p-c-Abl_ch1,415.78828250000004,15.286709898665778,7.643354949332889,3.676561014839512,XPP-004a
p-c-Abl_ch2,231.07080249999999,30.744037363511104,15.372018681755552,13.305029034774355,XPP-004a
hydroxy-HIF_ch2,282.3438125,35.21425510722173,17.607127553610866,12.47211858316241,XPP-004a
p-PDK1_ch1,667.9264499999999,82.34847281001937,41.17423640500969,12.328973169129533,XPP-004a
p-PDK1_ch2,553.5207750000001,99.55137875571253,49.77568937785627,17.985120568548222,XPP-004a
p-GSK3b_ch1,1842.4683525,381.9121002542907,190.95605012714535,20.728285494623748,XPP-004a
p-GSK3b_ch2,485.6879275,75.69515704813945,37.847578524069725,15.585142796891827,XPP-004a
p-p70S6K_ch1,717.714565,97.3824855287077,48.69124276435385,13.56841428022402,XPP-004a
p-p70S6K_ch2,352.6783375,43.25945189031216,21.62972594515608,12.265979304814024,XPP-004a
p-S6_235_ch1,605.0495375,202.37401185528563,101.18700592764282,33.4475112056896,XPP-004a
p-S6_235_ch2,275.78436250000004,74.63947092262356,37.31973546131178,27.06443187931787,XPP-004a
p-Rb_780_ch1,471.59556249999997,123.87240460980742,61.93620230490371,26.266660346238403,XPP-004a
p-Rb_780_ch2,314.3662125,28.53428640371381,14.267143201856905,9.076766290115803,XPP-004a
p-Akt_308_ch1,267.9310125,39.0422636155039,19.52113180775195,14.571759816532584,XPP-004a
p-Akt_308_ch2,198.1512375,37.808448445332075,18.904224222666038,19.0806017274215,XPP-004a
p-S6_240_ch1,1293.2057875,296.248361636561,148.1241808182805,22.908060302549565,XPP-004a
p-S6_240_ch2,375.8049874999999,30.86924397324946,15.43462198662473,8.214165591202928,XPP-004a
p-Rb_807_ch1,433.439105,38.75247294023733,19.376236470118666,8.940696050080053,XPP-004a
p-Rb_807_ch2,288.192561975,72.66965010815467,36.334825054077335,25.215657756794773,XPP-004a
p-mTOR_ch1,271.1994375,26.979839375170513,13.489919687585257,9.948338987676003,XPP-004a
p-mTOR_ch2,178.28283750000003,42.63233065913709,21.316165329568545,23.912750804819943,XPP-004a
p-MAPK_ch1,380.7262825,57.38173609761006,28.69086804880503,15.07165087758554,XPP-004a
p-MAPK_ch2,258.03126124999994,54.474929684315946,27.237464842157973,21.111755769599007,XPP-004a
p-Akt_473_ch1,251.18236499999998,22.32112098995477,11.160560494977386,8.8864204260338,XPP-004a
p-Akt_473_ch2,182.3731575,62.269569420126,31.134784710063,34.14404305640538,XPP-004a
p-p53_ch1,266.5671,13.432533476941979,6.716266738470989,5.039081520916114,XPP-004a
p-p53_ch2,208.120825,41.34969770006389,20.674848850031946,19.868121174353355,XPP-004a
p-Src_ch1,507.792975,73.92543831426815,36.962719157134075,14.558184526729253,XPP-004a
p-Src_ch2,349.07105,59.61854512265877,29.809272561329387,17.079200673518695,XPP-004a
hydroxy-HIF_ch1,371.6306875,32.26994471680458,16.13497235840229,8.683336926207037,XPP-004a
thermal,-0.002360000000002138,0.38175543940678414,0.19087771970339207,-16176.077940950774,XPP-004b
p-c-Abl_ch1,609.21527,44.07172385536784,22.03586192768392,7.234179119536488,XPP-004b
p-c-Abl_ch2,457.6638325,48.11307560773499,24.056537803867496,10.512754600886009,XPP-004b
hydroxy-HIF_ch2,469.9230225,51.83421903743022,25.91710951871511,11.030363816114207,XPP-004b
p-PDK1_ch1,1828.7802900000002,349.35126710667004,174.67563355333502,19.102965458287503,XPP-004b
p-PDK1_ch2,1290.7932150000001,245.45424438656582,122.72712219328291,19.015768097802233,XPP-004b
p-GSK3b_ch1,1941.827565,67.23791444874426,33.61895722437213,3.4626099485174553,XPP-004b
p-GSK3b_ch2,1410.800815,83.62853119097578,41.81426559548789,5.927734822791109,XPP-004b
p-p70S6K_ch1,986.936895,111.79590062647942,55.89795031323971,11.327563210257676,XPP-004b
p-p70S6K_ch2,694.04115,44.44281119354807,22.221405596774034,6.403483596548716,XPP-004b
p-S6_235_ch1,3273.50479,217.545001752787,108.7725008763935,6.645629553295597,XPP-004b
p-S6_235_ch2,1230.368115,100.85728480383798,50.42864240191899,8.19732595263475,XPP-004b
p-Rb_780_ch1,773.97484,45.58973894679229,22.794869473396144,5.890338624804947,XPP-004b
p-Rb_780_ch2,571.756815,11.783611753723903,5.891805876861952,2.060948194159068,XPP-004b
p-Akt_308_ch1,292.51383500000003,13.535753151956477,6.767876575978239,4.627389043652064,XPP-004b
p-Akt_308_ch2,242.19388000000004,28.215942755254524,14.107971377627262,11.650146880364822,XPP-004b
p-S6_240_ch1,3479.64849,207.78323395507647,119.9637060570544,5.971385746353835,XPP-004b
p-S6_240_ch2,1643.8794399999997,185.88818966926505,92.94409483463252,11.307896743891698,XPP-004b
p-Rb_807_ch1,649.6941975,76.89403712390681,38.447018561953406,11.835420020648533,XPP-004b
p-Rb_807_ch2,506.92511375,36.330827981895546,18.165413990947773,7.166902368110491,XPP-004b
p-mTOR_ch1,298.64320625,28.98808054321926,14.49404027160963,9.706592996779166,XPP-004b
p-mTOR_ch2,243.05064249999998,42.11651268236674,21.05825634118337,17.32828691550023,XPP-004b
p-MAPK_ch1,499.170735,86.94957131719087,43.47478565859544,17.418803872224377,XPP-004b
p-MAPK_ch2,459.6364075,55.60201721647958,27.80100860823979,12.096956705171268,XPP-004b
p-Akt_473_ch1,464.0121275,8.57348317028874,4.28674158514437,1.8476851491966102,XPP-004b
p-Akt_473_ch2,298.11237250000005,37.31861886226086,18.65930943113043,12.51830594929798,XPP-004b
p-p53_ch1,351.5503625,20.50443384455404,10.25221692227702,5.832573659927328,XPP-004b
p-p53_ch2,240.850365,23.513072385982802,11.756536192991401,9.762523044539625,XPP-004b
p-Src_ch1,760.351315,17.215322693267606,8.607661346633803,2.264127430787386,XPP-004b
p-Src_ch2,635.8596650000001,80.09882427562007,40.04941213781004,12.596934305562543,XPP-004b
hydroxy-HIF_ch1,542.852095,41.28877675969914,20.64438837984957,7.605898022683166,XPP-004b
thermal,-0.2587499999999996,0.5358602193980565,0.26793010969902825,-207.0957369654328,XPP-004c
p-c-Abl_ch1,460.2403375,144.38969710580145,72.19484855290072,31.37267321897908,XPP-004c
p-c-Abl_ch2,252.6449575,22.15332270318289,11.076661351591445,8.768559215428983,XPP-004c
hydroxy-HIF_ch2,225.5979925,11.594702986642961,5.7973514933214805,5.139541738893337,XPP-004c
p-PDK1_ch1,875.3941024999999,65.47253949427949,32.736269747139744,7.47920728587265,XPP-004c
p-PDK1_ch2,640.1808025,78.56072603642359,39.280363018211794,12.271646655075006,XPP-004c
p-GSK3b_ch1,1712.9106024999999,56.61098243889322,28.30549121944661,3.304958376477398,XPP-004c
p-GSK3b_ch2,394.02144499999997,56.30275311038674,28.15137655519337,14.28926111125417,XPP-004c
p-p70S6K_ch1,717.853165,39.78795673621312,19.89397836810656,5.542631651726871,XPP-004c
p-p70S6K_ch2,405.96162,52.79050201655597,26.395251008277985,13.003815980573725,XPP-004c
p-S6_235_ch1,864.2771949999999,50.46023409566346,25.23011704783173,5.838431742453122,XPP-004c
p-S6_235_ch2,205.247595,9.191323661067544,4.595661830533772,4.47816387864011,XPP-004c
p-Rb_780_ch1,493.847395,30.094766299183988,15.047383149591994,6.093940477135449,XPP-004c
p-Rb_780_ch2,260.42474500000003,45.53703330919242,22.76851665459621,17.485678370998276,XPP-004c
p-Akt_308_ch1,235.20076500000002,21.445062633654544,10.722531316827272,9.117769082789566,XPP-004c
p-Akt_308_ch2,122.15502500000002,16.36421691442745,8.182108457213724,13.396269956497855,XPP-004c
p-S6_240_ch1,1200.6271199999999,67.21500974715394,33.60750487357697,5.5983251275511705,XPP-004c
p-S6_240_ch2,279.07196999999996,62.13779806516053,31.068899032580266,22.265868573314812,XPP-004c
p-Rb_807_ch1,436.041985,58.319151139886294,29.159575569943147,13.374664171360997,XPP-004c
p-Rb_807_ch2,280.235975,18.731275261020013,9.365637630510006,6.6841080132627555,XPP-004c
p-mTOR_ch1,243.90057000000002,24.318113436623058,12.159056718311529,9.970502912979274,XPP-004c
p-mTOR_ch2,157.5399375,9.211756087744165,4.6058780438720826,5.847251328092069,XPP-004c
p-MAPK_ch1,436.79332999999997,42.53787991476378,21.26893995738189,9.738674332495824,XPP-004c
p-MAPK_ch2,227.86541,38.93504711348118,19.46752355674059,17.086861544049704,XPP-004c
p-Akt_473_ch1,266.8892475,27.087705247013652,13.543852623506826,10.149417970468686,XPP-004c
p-Akt_473_ch2,135.34797937500002,13.258521616236324,6.629260808118162,9.795877025619854,XPP-004c
p-p53_ch1,305.070655,38.83103159050535,19.415515795252674,12.728537128720344,XPP-004c
p-p53_ch2,177.3222575,32.79659361756594,16.39829680878297,18.495474894101175,XPP-004c
p-Src_ch1,658.9458775,57.76156111991063,28.880780559955316,8.76575195205021,XPP-004c
p-Src_ch2,521.6804950000001,82.46031458959249,41.23015729479624,15.806670055699989,XPP-004c
hydroxy-HIF_ch1,428.428695,45.38766790134762,22.69383395067381,10.593984117088054,XPP-004c
thermal,-0.08366374999999993,0.6731719786469255,0.33658598932346273,-804.6160716522103,XPP-004d
p-c-Abl_ch1,488.32008999999994,35.84195024253284,17.92097512126642,7.339847566487147,XPP-004d
p-c-Abl_ch2,487.11591625,97.26880294746678,48.63440147373339,19.968307276074718,XPP-004d
hydroxy-HIF_ch2,503.78399749999994,18.891682034067028,9.445841017033514,3.749956752857564,XPP-004d
p-PDK1_ch1,1213.2029750000002,279.08222703290033,139.54111351645017,23.00375392937858,XPP-004d
p-PDK1_ch2,1011.7688,103.87462556978242,51.93731278489121,10.266636564577048,XPP-004d
p-GSK3b_ch1,1707.89855,156.2774078806738,78.1387039403369,9.15027463901025,XPP-004d
p-GSK3b_ch2,1386.7668,8.544145806876578,4.272072903438289,0.6161198701091328,XPP-004d
p-p70S6K_ch1,857.69807625,68.07501673177097,34.037508365885486,7.9369440851967825,XPP-004d
p-p70S6K_ch2,755.0114375,14.785896509834403,7.392948254917202,1.958367221401782,XPP-004d
p-S6_235_ch1,1498.8962950000002,110.26071468881905,55.130357344409525,7.356126975336812,XPP-004d
p-S6_235_ch2,846.9264450000001,77.90933729814313,38.954668649071564,9.199067729918756,XPP-004d
p-Rb_780_ch1,681.2885699999999,127.01037495032963,63.50518747516482,18.642669280409276,XPP-004d
p-Rb_780_ch2,479.61659499999996,43.46239656832676,21.73119828416338,9.06190424214299,XPP-004d
p-Akt_308_ch1,306.2922375,73.46431655295167,36.732158276475836,23.9850402845915,XPP-004d
p-Akt_308_ch2,215.9873125,38.192118740324254,19.096059370162127,17.68257510048154,XPP-004d
p-S6_240_ch1,1926.5620450000001,51.894241065933016,25.947120532966508,2.693618988322435,XPP-004d
p-S6_240_ch2,1182.7834950000001,37.1884033599522,18.5942016799761,3.144142906724632,XPP-004d
p-Rb_807_ch1,538.7982525,110.03879424321089,55.019397121605444,20.423005036233093,XPP-004d
p-Rb_807_ch2,388.858335,23.850231644781417,11.925115822390708,6.133398592261476,XPP-004d
p-mTOR_ch1,223.83704499999996,11.769170118882629,8.322059999999992,5.257918821651095,XPP-004d
p-mTOR_ch2,264.590895,55.42706580252045,27.713532901260226,20.948213581771384,XPP-004d
p-MAPK_ch1,558.1903725,164.08810386362717,82.04405193181358,29.396441061624934,XPP-004d
p-MAPK_ch2,492.79774499999996,64.69790858486489,32.348954292432445,13.128694122751089,XPP-004d
p-Akt_473_ch1,267.4716775,14.085909469469536,7.042954734734768,5.2663181392241185,XPP-004d
p-Akt_473_ch2,277.558065,42.65573862955603,21.327869314778017,15.368221647443765,XPP-004d
p-p53_ch1,291.33844999999997,29.36745339436557,14.683726697182784,10.080184539447359,XPP-004d
p-p53_ch2,376.302995,68.31208321604505,34.15604160802253,18.15347847976736,XPP-004d
p-Src_ch1,764.154275,21.292552272332287,10.646276136166144,2.7864206180528517,XPP-004d
p-Src_ch2,739.58575,191.89868756364436,95.94934378182218,25.94678001349328,XPP-004d
hydroxy-HIF_ch1,435.74252,49.54158428556055,24.770792142780277,11.369462930897942,XPP-004d
thermal,0.15898875000000245,0.4788509764725873,0.23942548823629364,301.1854464372982,XPP-004e
p-c-Abl_ch1,868.66839,143.69912851857578,71.84956425928789,16.542460871469693,XPP-004e
p-c-Abl_ch2,244.40710925,50.939507623860216,25.469753811930108,20.842072794108063,XPP-004e
hydroxy-HIF_ch2,296.07791000000003,13.69583247373448,6.84791623686724,4.625752888398353,XPP-004e
p-PDK1_ch1,1470.80791,288.1850895175125,144.09254475875625,19.59365920989047,XPP-004e
p-PDK1_ch2,713.68806,57.03612818702429,28.518064093512145,7.991744766897781,XPP-004e
p-GSK3b_ch1,2503.42451,91.99859752664702,45.99929876332351,3.674909994655562,XPP-004e
p-GSK3b_ch2,549.85473,51.29146123613758,25.64573061806879,9.328184052565588,XPP-004e
p-p70S6K_ch1,1208.7810075,62.724838381345386,31.362419190672693,5.189098603648055,XPP-004e
p-p70S6K_ch2,348.1964275,49.994213987567534,24.997106993783767,14.358049089279506,XPP-004e
p-S6_235_ch1,4040.3118775000003,228.95862053978226,114.47931026989113,5.666855121131233,XPP-004e
p-S6_235_ch2,218.56410250000005,24.75755620093594,12.37877810046797,11.327366167523294,XPP-004e
p-Rb_780_ch1,985.0384025000001,158.1380338353042,79.0690169176521,16.05399682225122,XPP-004e
p-Rb_780_ch2,285.34920250000005,40.05582511565369,20.027912557826845,14.037475754169554,XPP-004e
p-Akt_308_ch1,412.39790500000004,111.96751594799788,55.98375797399894,27.150360026197966,XPP-004e
p-Akt_308_ch2,153.2634475,33.72124395739378,16.86062197869689,22.002143699262525,XPP-004e
p-S6_240_ch1,3846.5142024999996,157.6963952424697,78.84819762123485,4.099722162470547,XPP-004e
p-S6_240_ch2,367.6681775,43.77749218529236,21.88874609264618,11.906793914818032,XPP-004e
p-Rb_807_ch1,799.64644,83.82198681095844,41.91099340547922,10.482381039670287,XPP-004e
p-Rb_807_ch2,273.3037775,19.324235697348215,9.662117848674107,7.070606880780568,XPP-004e
p-mTOR_ch1,392.9679125,87.33877147203542,43.66938573601771,22.225420624396506,XPP-004e
p-mTOR_ch2,144.93634250000002,31.197149203885626,15.598574601942813,21.524725038432386,XPP-004e
p-MAPK_ch1,678.671085,56.69591313948675,28.347956569743374,8.353960319303532,XPP-004e
p-MAPK_ch2,227.98894,22.138920937337755,11.069460468668877,9.710524088290315,XPP-004e
p-Akt_473_ch1,428.15393500000005,26.086710248592574,13.043355124296287,6.092834402793138,XPP-004e
p-Akt_473_ch2,133.1487825,20.4796455159206,10.2398227579603,15.381023492213004,XPP-004e
p-p53_ch1,373.47053750000003,28.40139499696846,14.20069749848423,7.604721696947368,XPP-004e
p-p53_ch2,179.2996325,24.645027083041036,12.322513541520518,13.7451631882408,XPP-004e
p-Src_ch1,1121.664135,147.21288777808311,73.60644388904156,13.124506987832246,XPP-004e
p-Src_ch2,414.86813500000005,16.823150019219558,8.411575009609779,4.055059571933515,XPP-004e
hydroxy-HIF_ch1,667.6603825,40.75980804355549,20.379904021777744,6.104871445409672,XPP-004e
thermal,-0.2590577777777803,0.4667712589615945,0.26949051201145713,-180.1803686288048,XPP-004f
p-c-Abl_ch1,546.3585566666667,42.478302558237104,21.239151279118552,7.774803202021253,XPP-004f
p-c-Abl_ch2,573.9085941666667,75.6362474704434,37.8181237352217,13.179145292338687,XPP-004f
hydroxy-HIF_ch2,531.8723383333333,62.0102490040356,31.0051245020178,11.658859567382263,XPP-004f
p-PDK1_ch1,990.9225133333333,94.29690019044453,47.148450095222266,9.516072036070927,XPP-004f
p-PDK1_ch2,1348.83598,137.6091174269472,79.4486609893948,10.20206455546561,XPP-004f
p-GSK3b_ch1,1720.8307633333334,57.0914487198974,28.5457243599487,3.317667834419026,XPP-004f
p-GSK3b_ch2,1940.9542466666667,86.88993248957756,50.16592591272602,4.47666052091643,XPP-004f
p-p70S6K_ch1,883.3865820083333,86.7817472265429,43.39087361327145,9.823756551661576,XPP-004f
p-p70S6K_ch2,983.9891370833334,76.62799317052449,38.313996585262245,7.787483650242261,XPP-004f
p-S6_235_ch1,1230.8495466666668,170.48522507043447,85.24261253521723,13.851020665534236,XPP-004f
p-S6_235_ch2,1123.1086716666666,58.623708709098075,29.311854354549038,5.219771709366458,XPP-004f
p-Rb_780_ch1,506.8927716666667,42.38621667896102,21.19310833948051,8.361969049113654,XPP-004f
p-Rb_780_ch2,628.1345466666667,61.0343227362823,30.51716136814115,9.716759420441731,XPP-004f
p-Akt_308_ch1,229.26544166666667,15.07854003446069,7.539270017230345,6.5768918005460515,XPP-004f
p-Akt_308_ch2,206.57619083333333,53.06907881901743,26.534539409508714,25.68983318209881,XPP-004f
p-S6_240_ch1,1403.203885,145.1668328859448,72.5834164429724,10.345384190975556,XPP-004f
p-S6_240_ch2,1518.47806,85.74198719021307,42.87099359510653,5.646573990684664,XPP-004f
p-Rb_807_ch1,487.00055,30.876900749755915,15.438450374877958,6.340218866232475,XPP-004f
p-Rb_807_ch2,437.91013499999997,33.55160443955497,16.775802219777486,7.66175563384825,XPP-004f
